0.419034	0.419034	0.288037	0.419034	0.419034	0.419034	0.419034	0.419034	0.288037	0.288037	0.288037	0.419034	0.362828	0.288037	0.288037	0.288037	0.288037	0.419034	0.454427	0.288037	0.288037	0.419034	0.275347	0.419034	0.419034	0.419034	0.419034	0.419034	0.275347	0.532375	0.275347	0.288037	0.532375	0.419034	0.419034	0.419034	0.288037	0.419034	0.419034	0.532375	0.280012	0.532375	0.419034	0.532375	0.481268	0.419034	0.454427	0.419034	0.481268	0.419034	
0.657485	0.419034	0.752820	0.543290	0.288037	0.419034	0.419034	0.543290	0.419034	0.288037	0.288037	0.288037	0.419034	0.419034	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.419034	0.288037	0.419034	0.275347	0.419034	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.532375	0.454427	0.288037	0.419034	0.532375	0.419034	0.454427	0.288037	0.288037	0.419034	0.288037	0.532375	0.532375	0.038855	0.532375	0.419034	0.419034	0.532375	0.481268	
0.631692	0.180965	0.354146	0.657485	0.006324	0.419034	0.288037	0.288037	0.419034	0.419034	0.544100	0.288037	0.419034	0.288037	0.419034	0.288037	0.419034	0.288037	0.419034	0.288037	0.419034	0.288037	0.419034	0.169156	0.419034	0.288037	0.419034	0.419034	0.419034	0.419034	0.275347	0.419034	0.246437	0.419034	0.532375	0.532375	0.419034	0.288037	0.454427	0.454427	0.419034	0.454427	0.288037	0.419034	0.596744	0.481268	0.454427	0.532375	0.419034	0.532375	
0.033878	0.543290	0.419034	0.288037	0.099328	0.419034	0.419034	0.288037	0.288037	0.288037	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.204307	0.419034	0.288037	0.288037	0.419034	0.454427	0.288037	0.288037	0.419034	0.419034	0.419034	0.419034	0.419034	0.419034	0.454427	0.275347	0.419034	0.275347	0.288037	0.532375	0.412603	0.288037	0.288037	0.419034	0.532375	0.419034	0.288037	0.288037	0.419034	0.532375	0.419034	0.038855	0.532375	0.532375	
0.419034	0.099328	0.657485	0.762994	0.033878	0.419034	0.288037	0.419034	0.419034	0.288037	0.362828	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.419034	0.169156	0.288037	0.288037	0.288037	0.288037	0.275347	0.419034	0.419034	0.288037	0.419034	0.419034	0.419034	0.532375	0.419034	0.288037	0.532375	0.419034	0.454427	0.454427	0.280012	0.532375	0.280012	0.532375	0.532375	0.288037	0.419034	0.419034	0.419034	0.454427	0.288037	0.419034	
0.551926	0.657485	0.288037	0.419034	0.180965	0.419034	0.419034	0.006324	0.419034	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.288037	0.419034	0.419034	0.419034	0.288037	0.288037	0.288037	0.419034	0.288037	0.419034	0.419034	0.454427	0.532375	0.419034	0.532375	0.275347	0.532375	0.518091	0.532375	0.532375	0.288037	0.532375	0.419034	0.038855	0.454427	0.288037	0.481268	0.412901	0.038855	0.532375	0.711871	
0.288037	0.419034	0.543290	0.288037	0.543290	0.419034	0.288037	0.006324	0.419034	0.288037	0.288037	0.288037	0.288037	0.140453	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.275347	0.419034	0.419034	0.288037	0.288037	0.419034	0.454427	0.419034	0.419034	0.288037	0.419034	0.419034	0.280012	0.532375	0.532375	0.532375	0.419034	0.419034	0.711871	
0.762994	0.794423	0.288037	0.180965	0.288037	0.288037	0.006324	0.288037	0.288037	0.419034	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.532375	0.288037	0.419034	0.275347	0.419034	0.532375	0.419034	0.454427	0.419034	0.288037	0.288037	0.288037	0.288037	0.419034	0.454427	0.419034	0.532375	0.454427	0.532375	0.419034	0.419034	0.711871	0.532375	0.419034	
0.728269	0.033878	0.794423	0.099328	0.419034	0.288037	0.006324	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.140453	0.419034	0.582848	0.419034	0.288037	0.288037	0.419034	0.288037	0.288037	0.288037	0.701870	0.419034	0.288037	0.288037	0.288037	0.419034	0.532375	0.419034	0.419034	0.288037	0.419034	0.419034	0.419034	0.532375	0.419034	0.288037	0.532375	0.419034	0.419034	0.288037	0.532375	0.481268	0.288037	0.419034	0.711871	0.419034	0.532375	
0.981210	0.354146	0.762994	0.083184	0.288037	0.033878	0.288037	0.419034	0.288037	0.419034	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.288037	0.419034	0.419034	0.275347	0.419034	0.419034	0.419034	0.419034	0.419034	0.419034	0.288037	0.454427	0.532375	0.288037	0.419034	0.419034	0.419034	0.532375	0.454427	0.419034	0.454427	0.532375	0.419034	0.419034	0.419034	0.419034	0.288037	0.532375	0.288037	0.288037	0.454427	0.419034	
0.058880	0.794423	0.419034	0.288037	0.131743	0.288037	0.083184	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.288037	0.288037	0.204307	0.288037	0.288037	0.419034	0.454427	0.739797	0.288037	0.419034	0.419034	0.288037	0.419034	0.419034	0.275347	0.419034	0.419034	0.419034	0.419034	0.288037	0.532375	0.419034	0.288037	0.288037	0.288037	0.288037	0.419034	0.419034	0.419034	0.532375	0.532375	0.454427	0.532375	0.481268	0.288037	0.419034	0.454427	
0.407622	0.288037	0.033878	0.033878	0.419034	0.006324	0.006324	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.454427	0.288037	0.181504	0.454427	0.288037	0.419034	0.288037	0.532375	0.288037	0.419034	0.454427	0.419034	0.419034	0.275347	0.419034	0.275347	0.532375	0.532375	0.532375	0.419034	0.454427	0.419034	0.419034	0.419034	0.419034	0.419034	0.454427	0.419034	0.419034	0.419034	0.332965	0.419034	
0.354146	0.006324	0.033878	0.288037	0.419034	0.288037	0.419034	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.288037	0.419034	0.288037	0.288037	0.419034	0.454427	0.454427	0.288037	0.275347	0.288037	0.419034	0.419034	0.288037	0.288037	0.419034	0.288037	0.213416	0.419034	0.275347	0.419034	0.532375	0.419034	0.419034	0.532375	0.532375	0.532375	0.419034	0.288037	0.532375	0.532375	0.596744	0.454427	0.419034	0.481268	0.419034	0.532375	
0.441341	0.006324	0.033878	0.419034	0.657485	0.419034	0.288037	0.419034	0.288037	0.419034	0.288037	0.288037	0.419034	0.288037	0.204307	0.288037	0.288037	0.504047	0.288037	0.288037	0.169156	0.419034	0.419034	0.288037	0.419034	0.419034	0.419034	0.288037	0.419034	0.419034	0.419034	0.288037	0.288037	0.625350	0.532375	0.419034	0.419034	0.419034	0.419034	0.288037	0.419034	0.419034	0.288037	0.419034	0.532375	0.481268	0.835389	0.454427	0.419034	0.532375	
