15	15	15	15	15	15	15	15	15	15	19	15	15	15	15	15	15	15	15	15	
3	17	19	17	7	15	15	15	12	12	15	12	15	15	15	15	15	15	15	15	
11	14	19	12	10	15	15	17	15	15	19	15	15	15	15	15	15	14	15	14	
7	9	15	17	19	15	17	15	15	15	15	15	15	14	15	15	15	15	14	15	
12	19	15	12	12	15	15	15	15	15	15	15	15	15	14	15	14	15	15	15	
11	14	13	19	17	10	15	15	15	15	15	15	15	15	15	15	15	15	15	15	
13	17	15	15	17	7	15	15	15	15	12	15	12	15	15	15	15	12	15	15	
17	9	12	15	9	19	15	15	15	15	14	15	15	15	15	15	15	15	15	15	
14	12	13	10	15	15	15	19	15	15	15	15	16	15	14	14	15	16	15	15	
8	17	9	15	15	17	19	15	10	15	15	15	15	15	15	15	15	15	14	15	
18	7	7	15	15	19	15	15	15	15	15	15	15	15	15	16	15	15	15	15	
11	15	18	17	19	10	4	17	15	19	15	15	15	15	15	15	15	16	15	15	
9	8	15	15	15	15	17	15	15	9	15	12	15	15	15	15	15	15	15	15	
14	18	17	9	10	19	10	12	10	15	15	15	15	15	15	15	14	15	14	14	
17	8	17	17	15	9	19	10	15	12	15	15	15	15	15	15	15	14	15	15	
19	18	9	15	15	15	17	15	15	15	12	15	15	15	15	15	15	16	14	14	
8	17	12	12	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	
9	10	7	15	15	12	15	15	15	15	15	15	15	15	15	15	15	15	14	14	
15	15	17	15	12	15	15	15	15	15	15	15	15	15	15	15	16	9	14	15	
10	9	9	15	9	15	15	15	15	15	15	15	15	15	15	14	15	14	15	15	
10	17	9	17	15	15	15	15	15	15	15	19	15	15	15	15	15	15	15	15	
5	17	10	9	15	17	10	15	15	19	15	15	14	15	15	15	16	15	15	15	
9	19	15	17	12	15	15	19	15	15	12	14	14	14	15	15	15	15	15	15	
15	15	17	17	15	10	15	15	15	15	15	15	15	15	15	15	15	15	15	14	
13	7	14	15	15	15	19	19	15	19	15	14	15	15	15	15	15	15	15	15	
4	13	8	19	17	15	13	15	19	15	15	15	15	15	15	15	15	15	15	15	
8	15	17	12	15	15	12	19	15	15	15	15	15	14	15	15	15	15	15	15	
17	11	12	15	17	15	15	10	15	15	15	14	12	15	13	15	14	15	16	14	
19	13	13	17	15	7	15	15	19	15	15	15	15	15	15	15	15	13	15	15	
8	9	17	11	12	15	19	15	15	15	14	15	15	15	15	14	15	15	15	14	
4	4	8	7	15	15	15	15	19	15	15	15	15	15	15	15	15	15	14	15	
18	7	11	7	15	15	15	15	15	15	15	14	12	15	15	15	15	15	15	15	
17	13	14	7	11	15	15	15	15	15	15	15	2	15	15	15	12	15	15	15	
15	10	7	15	12	15	19	19	19	15	15	15	15	16	15	15	14	14	16	15	
13	17	8	15	10	17	15	15	15	14	15	16	15	15	15	15	15	15	15	15	
11	9	12	15	15	17	15	15	15	19	19	15	15	15	15	15	13	16	15	14	
13	12	19	15	17	17	15	15	15	15	15	15	14	15	15	15	15	15	15	14	
17	15	7	17	15	7	15	15	10	15	15	15	15	15	15	15	15	16	15	15	
9	9	15	17	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	14	
14	15	15	12	17	15	17	15	15	15	15	15	13	15	15	14	15	15	15	15	
9	12	9	17	9	17	15	19	9	15	15	15	12	15	15	15	14	15	15	15	
9	8	12	11	7	13	15	15	15	15	15	15	15	13	15	15	9	15	9	14	
13	11	12	12	12	15	15	15	15	9	15	15	15	15	15	15	15	15	15	15	
4	8	4	14	10	18	19	17	15	15	15	14	15	15	2	15	15	14	15	15	
11	19	17	9	9	15	17	15	19	15	12	15	15	15	15	15	15	9	15	15	
12	15	9	15	17	12	15	15	15	19	15	15	2	15	15	15	15	15	14	14	
18	19	10	10	19	7	15	14	15	19	19	15	15	15	16	15	15	15	16	15	
13	9	20	17	1	15	10	10	15	15	15	15	15	2	14	15	15	15	15	15	
18	13	15	17	7	15	19	15	15	15	14	15	15	15	15	15	14	15	15	15	
1	14	19	7	12	4	15	10	12	15	15	12	15	14	15	15	16	14	15	14	
