0.684990	0.615922	0.419903	0.664270	0.419903	0.533211	0.533211	0.615922	0.533211	0.419903	0.419903	0.533211	0.533211	0.210140	0.533211	0.807388	0.537315	0.537315	0.533211	0.537315	0.521652	0.664270	0.664270	0.537315	0.664270	0.210140	0.419903	0.533211	0.664270	0.664270	0.419903	0.419903	0.533211	0.533211	0.533211	0.533211	0.533211	0.533211	0.071190	0.071190	0.533211	0.071190	0.533211	0.533211	0.210140	0.219511	0.071190	0.533211	0.071190	0.533211	
0.419903	0.636646	0.396083	0.419903	0.533211	0.537315	0.210140	0.210140	0.664270	0.533211	0.419903	0.664270	0.210140	0.533211	0.419903	0.533211	0.533211	0.533211	0.533211	0.533211	0.419903	0.537315	0.533211	0.533211	0.664270	0.664270	0.419903	0.533211	0.533211	0.419903	0.419903	0.419903	0.419903	0.533211	0.210140	0.533211	0.210140	0.533211	0.533211	0.533211	0.210140	0.219511	0.071190	0.533211	0.071190	0.533211	0.071190	0.219511	0.533211	0.210140	
0.977158	0.742493	0.664270	0.664270	0.051137	0.615922	0.615922	0.533211	0.533211	0.664270	0.533211	0.533211	0.533211	0.533211	0.210140	0.210140	0.664270	0.521652	0.533211	0.533211	0.533211	0.210140	0.537315	0.419903	0.419903	0.537315	0.210140	0.419903	0.419903	0.664270	0.664270	0.419903	0.419903	0.533211	0.071190	0.419903	0.419903	0.305336	0.071190	0.419903	0.305336	0.305336	0.305336	0.305336	0.533211	0.071190	0.219511	0.219511	0.533211	0.219511	
0.737250	0.713032	0.984652	0.419903	0.533211	0.210140	0.419903	0.615922	0.533211	0.615922	0.533211	0.419903	0.664270	0.533211	0.537315	0.664270	0.533211	0.533211	0.533211	0.533211	0.210140	0.664270	0.664270	0.664270	0.419903	0.537315	0.419903	0.305336	0.664270	0.210140	0.419903	0.419903	0.305336	0.071190	0.664270	0.210140	0.210140	0.071190	0.533211	0.419903	0.273039	0.071190	0.533211	0.533211	0.305336	0.071190	0.533211	0.533211	0.071190	0.305336	
0.894291	0.664270	0.419903	0.396083	0.664270	0.533211	0.533211	0.419903	0.533211	0.537315	0.533211	0.537315	0.537315	0.664270	0.664270	0.533211	0.533211	0.210140	0.533211	0.533211	0.533211	0.533211	0.533211	0.419903	0.419903	0.533211	0.419903	0.419903	0.419903	0.305336	0.305336	0.210140	0.419903	0.210140	0.533211	0.664270	0.419903	0.273039	0.533211	0.071190	0.419903	0.305336	0.533211	0.533211	0.533211	0.071190	0.305336	0.533211	0.305336	0.219511	
0.742493	0.537315	0.611336	0.615922	0.419903	0.533211	0.664270	0.419903	0.419903	0.537315	0.664270	0.419903	0.533211	0.664270	0.533211	0.533211	0.210140	0.664270	0.664270	0.533211	0.664270	0.537315	0.533211	0.533211	0.210140	0.210140	0.210140	0.664270	0.419903	0.108168	0.305350	0.419903	0.419903	0.305336	0.419903	0.305336	0.533211	0.533211	0.533211	0.305336	0.071190	0.533211	0.305336	0.533211	0.071190	0.533211	0.071190	0.844608	0.219511	0.071190	
0.713032	0.636646	0.537315	0.615922	0.533211	0.664270	0.533211	0.533211	0.533211	0.533211	0.533211	0.419903	0.533211	0.664270	0.664270	0.533211	0.664270	0.533211	0.533211	0.664270	0.533211	0.664270	0.419903	0.533211	0.664270	0.210140	0.419903	0.419903	0.533211	0.305336	0.210140	0.664270	0.419903	0.419903	0.533211	0.419903	0.305336	0.533211	0.533211	0.071190	0.533211	0.210140	0.305336	0.533211	0.533211	0.305336	0.145103	0.071190	0.071190	0.533211	
0.537315	0.977158	0.956017	0.615922	0.537315	0.615922	0.533211	0.533211	0.533211	0.664270	0.533211	0.664270	0.664270	0.537315	0.533211	0.533211	0.533211	0.664270	0.664270	0.664270	0.533211	0.386084	0.533211	0.419903	0.537315	0.419903	0.533211	0.305336	0.419903	0.419903	0.533211	0.305336	0.533211	0.419903	0.419903	0.305336	0.305336	0.419903	0.071190	0.419903	0.273039	0.533211	0.533211	0.071190	0.533211	0.219511	0.533211	0.305336	0.071190	0.533211	
0.151588	0.101308	0.611336	0.615922	0.210140	0.664270	0.615922	0.253413	0.533211	0.210140	0.419903	0.664270	0.419903	0.210140	0.210140	0.533211	0.664270	0.664270	0.537315	0.533211	0.664270	0.533211	0.592706	0.537315	0.419903	0.419903	0.210140	0.419903	0.210140	0.993858	0.210140	0.533211	0.419903	0.419903	0.714840	0.533211	0.533211	0.210140	0.533211	0.305336	0.071190	0.533211	0.071190	0.533211	0.219511	0.533211	0.071190	0.533211	0.219511	0.533211	
0.101308	0.151588	0.101308	0.533211	0.615922	0.664270	0.615922	0.615922	0.615922	0.533211	0.533211	0.537315	0.210140	0.177730	0.533211	0.664270	0.210140	0.533211	0.210140	0.210140	0.533211	0.533211	0.419903	0.672602	0.210140	0.664270	0.672602	0.419903	0.419903	0.419903	0.533211	0.533211	0.533211	0.533211	0.533211	0.533211	0.533211	0.533211	0.071190	0.373152	0.305336	0.305336	0.071190	0.071190	0.071190	0.533211	0.937834	0.533211	0.533211	0.533211	
