0.659894	0.179850	0.141770	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	0.104515	0.104515	
0.948326	0.141770	0.422656	0.511387	0.141770	0.233780	0.141770	0.141770	0.104515	0.141770	0.104515	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.231855	0.132842	0.141770	0.057206	0.042899	0.141770	0.141770	0.057206	0.104515	0.104515	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.659894	0.567369	0.422656	0.057206	0.659894	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.866124	0.339225	0.952746	0.233780	0.233780	0.057206	0.233780	0.141770	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.567369	0.231855	0.511387	0.141770	0.057206	0.057206	0.141770	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	0.104515	0.127367	0.104515	0.104515	
0.270365	0.339225	0.104515	0.659894	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.437023	0.599797	0.104515	0.104515	0.422656	0.141770	0.141770	0.104515	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	0.127367	0.127367	
0.052435	0.104515	0.042899	0.511387	0.141770	0.233780	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.057206	0.057206	0.233780	0.141770	0.511387	0.141770	0.104515	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.339225	0.233780	0.141770	0.104515	0.141770	0.179850	0.141770	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.291724	0.104515	0.104515	0.104515	0.104515	
0.132842	0.379813	0.052435	0.659894	0.057206	0.313535	0.475786	0.141770	0.475786	0.104515	0.475786	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.186293	
0.104515	0.422656	0.339225	0.393247	0.141770	0.104515	0.141770	0.141770	0.057206	0.057206	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	0.104515	
0.510906	0.481767	0.659894	0.659894	0.179850	0.141770	0.104515	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	0.104515	
0.599797	0.179850	0.132842	0.052435	0.057206	0.233780	0.141770	0.104515	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.104515	0.393247	0.511387	0.141770	0.042899	0.141770	0.141770	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.052435	0.736500	0.567369	0.179850	0.141770	0.141770	0.233780	0.057206	0.057206	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.179850	0.866124	0.422656	0.511387	0.104515	0.233780	0.141770	0.141770	0.141770	0.104515	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	
0.511387	0.961753	0.179850	0.233780	0.141770	0.233780	0.057206	0.141770	0.233780	0.141770	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.456939	0.481767	0.132842	0.104515	0.141770	0.511387	0.057206	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.422656	0.052435	0.057206	0.042899	0.141770	0.057206	0.141770	0.233780	0.141770	0.141770	0.104515	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.481767	0.104515	0.393247	0.233780	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.141770	0.104515	0.638458	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.393247	0.141770	0.233780	0.422656	0.179850	0.233780	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.961753	0.659894	0.104515	0.567369	0.233780	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	0.104515	0.104515	0.104515	
0.057206	0.422656	0.481767	0.052435	0.567369	0.422656	0.141770	0.141770	0.233780	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.233780	0.104515	0.019809	0.233780	0.233780	0.141770	0.233780	0.141770	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.127367	0.231981	0.104515	0.104515	0.104515	
0.122789	0.233780	0.122789	0.132842	0.057206	0.659894	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.291724	0.104515	0.104515	0.104515	0.104515	0.104515	
0.953956	0.104515	0.104515	0.141770	0.104515	0.422656	0.141770	0.141770	0.104515	0.104515	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.743106	
0.422656	0.233780	0.379813	0.141770	0.659894	0.233780	0.141770	0.141770	0.104515	0.104515	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	
0.233780	0.511387	0.141770	0.179850	0.233780	0.141770	0.057206	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	0.104515	
0.042899	0.052435	0.231855	0.141770	0.511387	0.141770	0.511387	0.233780	0.141770	0.233780	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	
0.132842	0.422656	0.052435	0.057206	0.141770	0.057206	0.141770	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.231981	0.104515	0.104515	0.104515	0.104515	
0.511387	0.104515	0.481767	0.141770	0.422656	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	
0.057206	0.393247	0.511387	0.481767	0.132842	0.233780	0.233780	0.141770	0.141770	0.141770	0.104515	0.638458	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.231855	0.964619	0.233780	0.379813	0.141770	0.104515	0.141770	0.141770	0.141770	0.104515	0.104515	0.036925	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.481767	0.104515	0.393247	0.233780	0.057206	0.141770	0.233780	0.141770	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.156532	0.233780	0.233780	0.141770	0.104515	0.233780	0.141770	0.057206	0.141770	0.141770	0.141770	0.057206	0.104515	0.104515	0.104515	0.104515	0.186293	0.104515	0.104515	0.104515	
0.104515	0.437023	0.810937	0.233780	0.179850	0.141770	0.057206	0.057206	0.233780	0.104515	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.127367	
0.875062	0.379813	0.481767	0.481767	0.057206	0.057206	0.104515	0.233780	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.125918	0.104515	0.104515	0.104515	0.104515	0.104515	
0.233780	0.952746	0.104515	0.659894	0.233780	0.141770	0.141770	0.233780	0.233780	0.233780	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.141770	0.179850	0.141770	0.141770	0.141770	0.141770	0.233780	0.141770	0.057206	0.104515	0.104515	0.104515	0.104515	0.291724	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.510906	0.567369	0.141770	0.141770	0.141770	0.233780	0.511387	0.057206	0.057206	0.057206	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.743106	0.104515	0.104515	
0.659894	0.141770	0.179850	0.659894	0.141770	0.233780	0.141770	0.233780	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.339225	0.042899	0.659894	0.379813	0.141770	0.511387	0.057206	0.141770	0.141770	0.141770	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	
0.379813	0.019809	0.567369	0.042899	0.233780	0.057206	0.104515	0.104515	0.141770	0.141770	0.141770	0.104515	0.104515	0.186293	0.104515	0.104515	0.127367	0.437940	0.743106	0.104515	
0.599797	0.481767	0.379813	0.422656	0.233780	0.179850	0.141770	0.141770	0.141770	0.057206	0.057206	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	0.127367	0.104515	0.104515	
0.234717	0.298027	0.104515	0.511387	0.313535	0.141770	0.141770	0.141770	0.104515	0.141770	0.104515	0.104515	0.104515	0.932390	0.104515	0.894300	0.104515	0.104515	0.104515	0.104515	
0.982577	0.511387	0.233780	0.821027	0.511387	0.475786	0.475786	0.475786	0.475786	0.475786	0.475786	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.780560	0.437940	0.104515	
0.042899	0.659894	0.379813	0.132842	0.104515	0.141770	0.141770	0.104515	0.141770	0.104515	0.141770	0.104515	0.684786	0.104515	0.104515	0.104515	0.104515	0.127367	0.104515	0.104515	
0.736500	0.122789	0.019809	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.104515	0.297943	
