0.372811	0.372811	0.583312	0.583312	0.372811	
0.988113	0.264326	0.372811	0.042031	0.264326	
0.679502	0.264326	0.042031	0.030311	0.372811	
0.479507	0.076496	0.372811	0.436357	0.372811	
0.030311	0.153089	0.153089	0.583312	0.030311	
0.183772	0.583312	0.241101	0.076496	0.679502	
0.076496	0.134218	0.371980	0.264326	0.583312	
0.275552	0.042031	0.264326	0.583312	0.372811	
0.798718	0.597003	0.372811	0.153089	0.264326	
0.068550	0.390958	0.042031	0.461548	0.461548	
0.611594	0.030311	0.183772	0.183772	0.372811	
0.597003	0.436357	0.679502	0.153089	0.183772	
0.134218	0.372811	0.042031	0.461548	0.570390	
0.436357	0.679502	0.461548	0.030311	0.461548	
0.046296	0.046296	0.390958	0.030311	0.372811	
0.461548	0.739156	0.436357	0.583312	0.372811	
0.597003	0.371980	0.597003	0.461548	0.372811	
0.814782	0.275552	0.372811	0.583312	0.570390	
0.042031	0.134218	0.134218	0.264326	0.153089	
0.390958	0.372811	0.068550	0.372811	0.068550	
0.042031	0.583312	0.046296	0.264326	0.264326	
0.068550	0.075566	0.030311	0.679502	0.679502	
0.371980	0.461548	0.372811	0.372811	0.030311	
0.679502	0.042031	0.134218	0.372811	0.583312	
0.075566	0.153089	0.436357	0.264326	0.583312	
0.390958	0.461548	0.372811	0.068550	0.372811	
0.583312	0.679502	0.264326	0.372811	0.679502	
0.436357	0.068550	0.679502	0.679502	0.679502	
0.264326	0.042031	0.264326	0.372811	0.042031	
0.183772	0.030311	0.372811	0.042031	0.264326	
0.264326	0.372811	0.030311	0.372811	0.264326	
0.461548	0.042031	0.372811	0.461548	0.264326	
0.183772	0.246535	0.372811	0.068550	0.264326	
0.042031	0.183772	0.153089	0.372811	0.264326	
0.583312	0.372811	0.608222	0.372811	0.264326	
0.372811	0.436357	0.076496	0.264326	0.225031	
0.046296	0.372811	0.153089	0.372811	0.610642	
0.988113	0.042031	0.436357	0.372811	0.600889	
0.076496	0.371980	0.183772	0.134218	0.679502	
0.153089	0.153089	0.597003	0.372811	0.153089	
0.410320	0.076496	0.275552	0.679502	0.372811	
0.227713	0.583312	0.068550	0.608222	0.134218	
0.679502	0.679502	0.030311	0.183772	0.372811	
0.242978	0.333506	0.461548	0.183772	0.264326	
0.739156	0.030311	0.264326	0.264326	0.264326	
0.000746	0.241101	0.583312	0.583312	0.436357	
0.157245	0.597003	0.372811	0.372811	0.153089	
0.246535	0.264326	0.679502	0.570390	0.030311	
0.597003	0.461548	0.264326	0.774500	0.821027	
0.574758	0.042031	0.046296	0.461548	0.679502	
