0.357495	0.432275	0.413686	0.400467	0.383263	0.440947	0.386229	0.344283	0.369198	0.431871	0.415161	0.412683	0.399343	0.390903	0.408732	0.335735	0.354000	0.360542	0.356801	0.349986	
0.432756	0.389148	0.485384	0.407473	0.436978	0.430003	0.378986	0.466862	0.458404	0.406605	0.408125	0.336252	0.399350	0.416550	0.382348	0.374932	0.336589	0.395496	0.363815	0.409338	
0.406192	0.473598	0.419151	0.373735	0.450467	0.460389	0.423308	0.341453	0.489636	0.418808	0.384546	0.328502	0.396602	0.383502	0.418379	0.399370	0.432046	0.352912	0.380006	0.370964	
0.464886	0.420100	0.443944	0.395994	0.401006	0.437643	0.392239	0.379747	0.415210	0.417071	0.349378	0.383826	0.367608	0.427044	0.352320	0.359867	0.314701	0.361015	0.330771	0.329489	
0.455665	0.506543	0.436276	0.471806	0.426121	0.391144	0.378741	0.361901	0.360517	0.446501	0.330465	0.377614	0.399859	0.347553	0.407379	0.366083	0.348210	0.351882	0.384216	0.325886	
0.400038	0.391400	0.385977	0.392038	0.407571	0.520869	0.387265	0.387536	0.362246	0.434978	0.405468	0.341469	0.413153	0.380010	0.414957	0.365480	0.338990	0.454666	0.352415	0.337666	
0.348572	0.380363	0.506463	0.417390	0.389388	0.455226	0.432608	0.438604	0.421839	0.392171	0.394770	0.398458	0.403732	0.350010	0.406019	0.331249	0.341532	0.376051	0.433204	0.353000	
0.646269	0.356303	0.404387	0.434485	0.411161	0.396468	0.504321	0.378836	0.470933	0.397248	0.368386	0.331249	0.431583	0.401466	0.364956	0.397627	0.420622	0.452785	0.330713	0.330270	
0.425073	0.427782	0.379263	0.427902	0.422696	0.389315	0.565425	0.355198	0.421236	0.438886	0.357347	0.379345	0.417692	0.397912	0.409984	0.362148	0.348337	0.342548	0.325886	0.337411	
0.419203	0.440018	0.372699	0.376618	0.352630	0.411890	0.346046	0.457409	0.331249	0.416981	0.406821	0.389686	0.371594	0.354752	0.355227	0.363466	0.340175	0.346414	0.367612	0.333008	
0.348482	0.406295	0.476530	0.502639	0.355060	0.521490	0.341892	0.497746	0.436617	0.385854	0.415777	0.473328	0.400228	0.373137	0.423364	0.362856	0.384170	0.364785	0.344014	0.341683	
0.364085	0.489956	0.432786	0.410444	0.384103	0.395666	0.398946	0.355016	0.394261	0.362512	0.411540	0.391878	0.347765	0.464102	0.324486	0.466468	0.385865	0.453773	0.363119	0.330089	
0.389965	0.414658	0.379039	0.404974	0.438663	0.377614	0.411941	0.439384	0.453349	0.438394	0.435534	0.361806	0.403801	0.395921	0.416599	0.354891	0.356287	0.373601	0.364329	0.331249	
0.325886	0.337666	0.440471	0.408555	0.442884	0.458731	0.433038	0.450928	0.411426	0.470011	0.379207	0.361573	0.367854	0.422854	0.358176	0.442604	0.376673	0.360214	0.376532	0.328671	
0.391588	0.426153	0.534608	0.455614	0.478092	0.342172	0.335491	0.395103	0.410846	0.402216	0.394452	0.383618	0.326771	0.363275	0.413076	0.366008	0.428428	0.380077	0.329489	0.367740	
0.424684	0.375405	0.406299	0.457574	0.408079	0.474016	0.416747	0.366694	0.417781	0.425992	0.407523	0.386253	0.472997	0.363666	0.350951	0.393723	0.335560	0.387708	0.325886	0.385757	
0.727486	0.452077	0.397388	0.437549	0.410733	0.393440	0.405917	0.381349	0.375032	0.405246	0.387720	0.415752	0.358137	0.379481	0.431642	0.421184	0.430157	0.346705	0.357511	0.379393	
0.486089	0.421498	0.371242	0.345181	0.455513	0.435935	0.362492	0.467477	0.438286	0.419017	0.401115	0.436459	0.337972	0.406568	0.399638	0.516007	0.370585	0.355920	0.326895	0.332081	
