0.000746	0.068550	0.162521	0.046296	0.046296	0.153089	0.068550	0.068550	0.046296	0.239759	0.068550	0.046296	0.080987	0.162521	0.046296	0.046296	0.046296	0.046296	0.080987	0.068550	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	
0.479507	0.000746	0.183772	0.162521	0.068550	0.046296	0.162521	0.162521	0.162521	0.162521	0.068550	0.157245	0.068550	0.068550	0.162521	0.047087	0.046296	0.046296	0.046296	0.046296	0.046296	0.068550	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.063619	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.148110	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.054496	0.046296	0.046296	0.054496	
0.068550	0.479507	0.004465	0.046296	0.046296	0.153089	0.046296	0.046296	0.162521	0.068550	0.046296	0.080987	0.068550	0.162521	0.046296	0.046296	0.046296	0.162521	0.046296	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.063619	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.054496	0.046296	0.054496	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	
0.371980	0.068550	0.068550	0.183772	0.153089	0.162521	0.153089	0.068550	0.046296	0.162521	0.162521	0.046296	0.080987	0.239759	0.046296	0.046296	0.068550	0.046296	0.080987	0.068550	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.063619	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	
0.157245	0.153089	0.134218	0.157245	0.157245	0.068550	0.046296	0.068550	0.183772	0.046296	0.162521	0.162521	0.068550	0.046296	0.046296	0.162521	0.046296	0.068550	0.080987	0.068550	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	
0.046296	0.410320	0.153089	0.004465	0.162521	0.153089	0.046296	0.068550	0.068550	0.046296	0.046296	0.162521	0.162521	0.068550	0.162521	0.239759	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.087774	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.040776	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	
0.372811	0.162521	0.162521	0.153089	0.108932	0.046296	0.046296	0.046296	0.046296	0.157245	0.068550	0.046296	0.046296	0.080987	0.162521	0.068550	0.080987	0.046296	0.068550	0.046296	0.046296	0.080987	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.030131	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	
0.583312	0.046296	0.068550	0.679502	0.183772	0.108932	0.183772	0.046296	0.046296	0.068550	0.068550	0.046296	0.162521	0.068550	0.162521	0.162521	0.239759	0.046296	0.046296	0.046296	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.402618	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	0.046296	0.054496	0.054496	0.054496	0.046296	
0.798718	0.275552	0.372811	0.068550	0.153089	0.183772	0.153089	0.046296	0.014154	0.046296	0.162521	0.014154	0.162521	0.068550	0.068550	0.068550	0.046296	0.080987	0.068550	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.118359	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.054496	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	
0.068550	0.068550	0.828273	0.153089	0.162521	0.157245	0.157245	0.162521	0.068550	0.046296	0.239759	0.162521	0.080987	0.046296	0.162521	0.080987	0.046296	0.068550	0.046296	0.080987	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.030131	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.118359	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.040776	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	0.046296	
