0.838711	0.986225	0.230746	0.202765	0.838711	0.858721	0.858721	0.838711	0.986225	0.838711	0.858721	0.858721	0.858721	0.838711	0.858721	0.838711	0.838711	0.858721	0.428522	0.428522	0.858721	0.838711	0.838711	0.858721	0.838711	0.720853	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.697583	0.838711	0.925399	0.838711	0.838711	0.925399	0.925399	0.925399	0.838711	0.838711	0.838711	0.925399	0.838711	0.925399	0.925399	0.925399	0.838711	
0.179850	0.233780	0.986225	0.202765	0.068351	0.838711	0.838711	0.478588	0.838711	0.858721	0.986225	0.986225	0.858721	0.858721	0.838711	0.858721	0.838711	0.838711	0.428522	0.838711	0.838711	0.838711	0.838711	0.858721	0.858721	0.925399	0.838711	0.838711	0.858721	0.838711	0.838711	0.838711	0.838711	0.838711	0.100601	0.858721	0.838711	0.838711	0.925399	0.838711	0.925399	0.925399	0.838711	0.925399	0.838711	0.838711	0.925399	0.925399	0.925399	0.838711	
0.838711	0.759486	0.838711	0.838711	0.124993	0.202765	0.068351	0.986225	0.986225	0.202765	0.388460	0.986225	0.838711	0.833050	0.925399	0.838711	0.838711	0.838711	0.838711	0.428522	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.720853	0.349987	0.838711	0.720853	0.838711	0.838711	0.838711	0.925399	0.779887	0.838711	0.838711	0.838711	0.838711	0.779887	0.838711	0.925399	0.925399	0.838711	0.925399	0.181818	0.838711	0.925399	0.838711	
0.179850	0.371834	0.659894	0.052435	0.986225	0.202765	0.858721	0.202765	0.986225	0.838711	0.986225	0.858721	0.986225	0.838711	0.858721	0.838711	0.858721	0.925399	0.838711	0.838711	0.647428	0.838711	0.838711	0.838711	0.838711	0.858721	0.838711	0.720853	0.838711	0.838711	0.838711	0.838711	0.838711	0.697583	0.838711	0.838711	0.838711	0.838711	0.838711	0.925399	0.838711	0.838711	0.925399	0.925399	0.838711	0.838711	0.838711	0.838711	0.838711	0.925399	
0.858721	0.948326	0.403810	0.858721	0.986225	0.838711	0.986225	0.202765	0.986225	0.986225	0.858721	0.858721	0.858721	0.838711	0.858721	0.858721	0.838711	0.838711	0.858721	0.428522	0.838711	0.858721	0.858721	0.838711	0.838711	0.720853	0.720853	0.838711	0.838711	0.838711	0.838711	0.838711	0.779887	0.838711	0.838711	0.838711	0.838711	0.779887	0.838711	0.779887	0.925399	0.925399	0.838711	0.925399	0.838711	0.925399	0.838711	0.925399	0.838711	0.925399	
0.986225	0.838711	0.838711	0.986225	0.858721	0.202765	0.838711	0.838711	0.986225	0.986225	0.858721	0.986225	0.858721	0.986225	0.774206	0.689668	0.838711	0.838711	0.838711	0.858721	0.838711	0.838711	0.838711	0.858721	0.720853	0.838711	0.838711	0.858721	0.838711	0.858721	0.838711	0.838711	0.838711	0.858721	0.838711	0.838711	0.838711	0.779887	0.925399	0.925399	0.838711	0.838711	0.838711	0.779887	0.838711	0.925399	0.925399	0.925399	0.925399	0.925399	
0.123228	0.052435	0.124993	0.230746	0.858721	0.858721	0.858721	0.986225	0.838711	0.388460	0.986225	0.858721	0.838711	0.858721	0.455886	0.736017	0.838711	0.838711	0.838711	0.838711	0.838711	0.688870	0.688870	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.779887	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.925399	0.925399	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.925399	0.838711	0.925399	
0.510906	0.403810	0.179850	0.052435	0.986225	0.986225	0.986225	0.858721	0.838711	0.986225	0.986225	0.833050	0.838711	0.858721	0.858721	0.858721	0.838711	0.858721	0.858721	0.838711	0.858721	0.858721	0.858721	0.838711	0.838711	0.838711	0.838711	0.925399	0.838711	0.838711	0.838711	0.925399	0.838711	0.838711	0.838711	0.858721	0.838711	0.838711	0.838711	0.779887	0.925399	0.925399	0.838711	0.838711	0.925399	0.925399	0.838711	0.925399	0.925399	0.925399	
0.124993	0.179850	0.403810	0.403810	0.371834	0.052435	0.986225	0.858721	0.838711	0.838711	0.838711	0.986225	0.838711	0.858721	0.925399	0.838711	0.858721	0.838711	0.925399	0.925399	0.647428	0.858721	0.838711	0.858721	0.838711	0.838711	0.858721	0.838711	0.838711	0.925399	0.838711	0.838711	0.838711	0.858721	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.925399	0.925399	0.925399	0.925399	0.838711	0.925399	0.925399	0.925399	
0.383580	0.838711	0.659894	0.383580	0.838711	0.858721	0.986225	0.838711	0.858721	0.858721	0.858721	0.858721	0.986225	0.858721	0.986225	0.858721	0.986225	0.838711	0.838711	0.428522	0.838711	0.838711	0.647428	0.198221	0.858721	0.838711	0.838711	0.838711	0.925399	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.838711	0.779887	0.925399	0.838711	0.838711	0.838711	0.925399	0.925399	0.838711	0.925399	0.925399	0.838711	0.838711	0.925399	0.925399	
